,STATE,Year,O3 (in ppm)
1479,Oregon,1995,0.03721971252566735
1480,Oregon,1996,0.04172393247269116
1481,Oregon,1997,0.036438814531548756
1482,Oregon,1998,0.038535783365570606
1483,Oregon,1999,0.035889872173058016
1484,Oregon,2000,0.035049079754601226
1485,Oregon,2001,0.037000958772770855
1486,Oregon,2002,0.038794779477947794
1487,Oregon,2003,0.04107354260089686
1488,Oregon,2004,0.03521594684385382
1489,Oregon,2005,0.03518195718654434
1490,Oregon,2006,0.039433444259567386
1491,Oregon,2007,0.034738301559792024
1492,Oregon,2008,0.03529422169811321
1493,Oregon,2009,0.03757125748502994
1494,Oregon,2010,0.03398250728862974
1495,Oregon,2011,0.03466412661195779
1496,Oregon,2012,0.03827172011661807
1497,Oregon,2013,0.03521620046620046
1498,Oregon,2014,0.03599485066941298
1499,Oregon,2015,0.03727928363988384
1500,Oregon,2016,0.03323171330387825
1501,Oregon,2017,0.0378459595959596
1502,Oregon,2018,0.035282438770192805
1503,Oregon,2019,0.03299543610547668
1504,Oregon,2020,0.028743169398907104
1505,Pennsylvania,1980,0.03766295743948606
1506,Pennsylvania,1981,0.0349545112377675
1507,Pennsylvania,1982,0.03773125826467297
1508,Pennsylvania,1983,0.039517658632562715
1509,Pennsylvania,1984,0.03596376526191414
1510,Pennsylvania,1985,0.0395916761471369
1511,Pennsylvania,1986,0.036822512049900766
1512,Pennsylvania,1987,0.039515572808522165
1513,Pennsylvania,1988,0.04155242943081906
1514,Pennsylvania,1989,0.03642459030759793
1515,Pennsylvania,1990,0.03613988814993954
1516,Pennsylvania,1991,0.04085319164970985
1517,Pennsylvania,1992,0.03511438999767027
1518,Pennsylvania,1993,0.03896467991169978
1519,Pennsylvania,1994,0.04509231735398786
1520,Pennsylvania,1995,0.04588244897959184
1521,Pennsylvania,1996,0.04414514060187469
1522,Pennsylvania,1997,0.0447681720043181
1523,Pennsylvania,1998,0.04846292327475354
1524,Pennsylvania,1999,0.047428188682309004
1525,Pennsylvania,2000,0.041837183718371834
1526,Pennsylvania,2001,0.04741295166588456
1527,Pennsylvania,2002,0.047648929616510086
1528,Pennsylvania,2003,0.04231184709432795
1529,Pennsylvania,2004,0.04111685428888537
1530,Pennsylvania,2005,0.045368877014006964
1531,Pennsylvania,2006,0.04260721901903484
1532,Pennsylvania,2007,0.04490543018898015
1533,Pennsylvania,2008,0.043698310730430644
1534,Pennsylvania,2009,0.03944921407484241
1535,Pennsylvania,2010,0.045187806249497954
1536,Pennsylvania,2011,0.0395199975425447
1537,Pennsylvania,2012,0.03959084695718738
1538,Pennsylvania,2013,0.038321312967833296
1539,Pennsylvania,2014,0.038129881925522253
1540,Pennsylvania,2015,0.03854423045973929
1541,Pennsylvania,2016,0.038954987435813396
1542,Pennsylvania,2017,0.03806366594360087
1543,Pennsylvania,2018,0.03647965372739303
1544,Pennsylvania,2019,0.03768643843589608
1545,Pennsylvania,2020,0.03308719008264463
1546,Puerto Rico,1981,0.015576923076923077
1547,Puerto Rico,1982,0.009376146788990826
1548,Puerto Rico,1983,0.006853932584269663
1549,Puerto Rico,1984,0.018170731707317072
1550,Puerto Rico,1986,0.027048387096774193
1551,Puerto Rico,1987,0.02658892128279883
1552,Puerto Rico,1988,0.024594462540716615
1553,Puerto Rico,1989,0.026723076923076926
1554,Puerto Rico,1990,0.01849342105263158
1555,Puerto Rico,1991,0.024353658536585367
1556,Puerto Rico,1992,0.02551754385964912
1557,Puerto Rico,1993,0.0053076923076923075
1558,Puerto Rico,1997,0.015942708333333333
1559,Puerto Rico,1998,0.013406417112299465
1560,Puerto Rico,1999,0.023370212765957448
1561,Puerto Rico,2000,0.025050179211469535
1562,Puerto Rico,2001,0.022554347826086955
1563,Puerto Rico,2002,0.028874285714285713
1564,Puerto Rico,2004,0.01286153846153846
1565,Puerto Rico,2005,0.01436038961038961
1566,Puerto Rico,2006,0.01184012539184953
1567,Puerto Rico,2007,0.018473804100227788
1568,Puerto Rico,2008,0.02273478260869565
1569,Puerto Rico,2009,0.02163150074294205
1570,Puerto Rico,2010,0.01837260677466863
1571,Puerto Rico,2011,0.020279141104294476
1572,Puerto Rico,2012,0.020806547619047617
1573,Puerto Rico,2013,0.009604379562043795
1574,Puerto Rico,2014,0.015290240811153358
1575,Puerto Rico,2015,0.01733170731707317
1576,Puerto Rico,2016,0.01441766109785203
1577,Puerto Rico,2017,0.015436991869918698
1578,Puerto Rico,2018,0.0059366515837104075
1579,Puerto Rico,2019,0.00963317384370016
1580,Rhode Island,1980,0.042801204819277114
1581,Rhode Island,1981,0.038882800608828004
1582,Rhode Island,1982,0.03838679245283019
1583,Rhode Island,1983,0.037934210526315786
1584,Rhode Island,1984,0.043728873239436625
1585,Rhode Island,1985,0.048018575851393186
1586,Rhode Island,1986,0.044604591836734694
1587,Rhode Island,1987,0.04653913043478261
1588,Rhode Island,1988,0.047166233766233766
1589,Rhode Island,1989,0.044511173184357544
1590,Rhode Island,1990,0.04141766109785203
1591,Rhode Island,1991,0.04393842364532019
1592,Rhode Island,1992,0.04048883374689826
1593,Rhode Island,1993,0.04081714285714286
1594,Rhode Island,1994,0.04590637450199204
1595,Rhode Island,1995,0.04474042553191489
1596,Rhode Island,1996,0.04127969348659004
1597,Rhode Island,1997,0.04527272727272728
1598,Rhode Island,1998,0.044832661290322574
1599,Rhode Island,1999,0.045871727748691096
1600,Rhode Island,2000,0.04445227272727273
1601,Rhode Island,2001,0.05290931989924433
1602,Rhode Island,2002,0.052587155963302754
1603,Rhode Island,2003,0.048234042553191483
1604,Rhode Island,2004,0.04577931034482759
1605,Rhode Island,2005,0.04766522678185745
1606,Rhode Island,2006,0.04520190476190476
1607,Rhode Island,2007,0.04772675521821632
1608,Rhode Island,2008,0.046531190926275987
1609,Rhode Island,2009,0.04200773694390716
1610,Rhode Island,2010,0.04609045226130653
1611,Rhode Island,2011,0.04125786163522012
1612,Rhode Island,2012,0.042476368159203984
1613,Rhode Island,2013,0.0422630303030303
1614,Rhode Island,2014,0.040600241545893714
1615,Rhode Island,2015,0.041756272401433696
1616,Rhode Island,2016,0.04090276110444178
1617,Rhode Island,2017,0.04056373193166886
1618,Rhode Island,2018,0.04203648648648649
1619,Rhode Island,2019,0.04190222652468538
1620,Rhode Island,2020,0.037259259259259256
1621,South Carolina,1980,0.04755914673561732
1622,South Carolina,1981,0.04497592152199762
1623,South Carolina,1982,0.03977539469764671
1624,South Carolina,1983,0.04510161507402423
1625,South Carolina,1984,0.04384688710157879
1626,South Carolina,1985,0.04138255472067952
1627,South Carolina,1986,0.044673941625032874
1628,South Carolina,1987,0.04591703345070423
1629,South Carolina,1988,0.04624399224806201
1630,South Carolina,1989,0.03990355107409031
1631,South Carolina,1990,0.04604165966739459
1632,South Carolina,1991,0.039736701710340494
1633,South Carolina,1992,0.03863030303030303
1634,South Carolina,1993,0.04383306320907618
1635,South Carolina,1994,0.04061137659935256
1636,South Carolina,1995,0.042258297016426416
1637,South Carolina,1996,0.04250976851091775
1638,South Carolina,1997,0.044597024579560156
1639,South Carolina,1998,0.04813652952886529
1640,South Carolina,1999,0.04843701713134028
1641,South Carolina,2000,0.04814561062520246
1642,South Carolina,2001,0.04684421951605251
1643,South Carolina,2002,0.04560424469413234
1644,South Carolina,2003,0.041823894368437795
1645,South Carolina,2004,0.04239396284829722
1646,South Carolina,2005,0.04390208613728129
1647,South Carolina,2006,0.04576881720430107
1648,South Carolina,2007,0.047419366074538484
1649,South Carolina,2008,0.04415421273351125
1650,South Carolina,2009,0.03790079799718354
1651,South Carolina,2010,0.04277423257220626
1652,South Carolina,2011,0.04484612651030562
1653,South Carolina,2012,0.041900261324041815
1654,South Carolina,2013,0.03742526359313624
1655,South Carolina,2014,0.039123860021208906
1656,South Carolina,2015,0.03824388835418672
1657,South Carolina,2016,0.04065171979110391
1658,South Carolina,2017,0.03904298444871571
1659,South Carolina,2018,0.03771582539967667
1660,South Carolina,2019,0.043003194888178914
1661,South Carolina,2020,0.036392752203721845
1662,South Dakota,1987,0.029535714285714287
1663,South Dakota,1988,0.040458966565349544
1664,South Dakota,1989,0.03602140672782875
1665,South Dakota,1990,0.03499691358024692
1666,South Dakota,1991,0.035795795795795796
1667,South Dakota,1992,0.039300653594771244
1668,South Dakota,1999,0.035601328903654486
1669,South Dakota,2000,0.03691718426501035
1670,South Dakota,2001,0.04017647058823529
1671,South Dakota,2002,0.04892213114754098
1672,South Dakota,2003,0.045008797653958946
1673,South Dakota,2004,0.04239373970345964
1674,South Dakota,2005,0.041593582887700535
1675,South Dakota,2006,0.041621866295264626
1676,South Dakota,2007,0.0400941512125535
1677,South Dakota,2008,0.03897360343769184
1678,South Dakota,2009,0.036716520039100684
1679,South Dakota,2010,0.03890511977454204
1680,South Dakota,2011,0.038976145930776425
1681,South Dakota,2012,0.0419583931133429
1682,South Dakota,2013,0.040499060150375944
1683,South Dakota,2014,0.038548507462686565
1684,South Dakota,2015,0.03761243571762506
1685,South Dakota,2016,0.037871962616822435
1686,South Dakota,2017,0.038589028358902835
1687,South Dakota,2018,0.03891191957874581
1688,South Dakota,2019,0.039937441643324
1689,South Dakota,2020,0.03696797153024911
1690,Tennessee,1980,0.03658425925925926
1691,Tennessee,1981,0.033533876811594206
1692,Tennessee,1982,0.03494213900134953
1693,Tennessee,1983,0.039383485581228735
1694,Tennessee,1984,0.0382948252816498
1695,Tennessee,1985,0.041814598540145985
1696,Tennessee,1986,0.043088707406364404
1697,Tennessee,1987,0.046778591033851784
1698,Tennessee,1988,0.05082367085225755
1699,Tennessee,1989,0.043487439502189446
1700,Tennessee,1990,0.04861169811320755
1701,Tennessee,1991,0.045087031369548586
1702,Tennessee,1992,0.04217812611328821
1703,Tennessee,1993,0.04644142512077294
1704,Tennessee,1994,0.04589245458162047
1705,Tennessee,1995,0.04928845630274979
1706,Tennessee,1996,0.04913972484952708
1707,Tennessee,1997,0.050703822544642854
1708,Tennessee,1998,0.053821039035591274
1709,Tennessee,1999,0.05514323572280376
1710,Tennessee,2000,0.05095285573609059
1711,Tennessee,2001,0.049643717080511664
1712,Tennessee,2002,0.04869490358126721
1713,Tennessee,2003,0.04611566173682215
1714,Tennessee,2004,0.04504892881824464
1715,Tennessee,2005,0.04869078014184397
1716,Tennessee,2006,0.04859336593101626
1717,Tennessee,2007,0.05347647308181432
1718,Tennessee,2008,0.047933383121732634
1719,Tennessee,2009,0.041967264224473895
1720,Tennessee,2010,0.04848872417599748
1721,Tennessee,2011,0.047196407185628744
1722,Tennessee,2012,0.04720553120749584
1723,Tennessee,2013,0.04177895942408377
1724,Tennessee,2014,0.04221372580387138
1725,Tennessee,2015,0.04135262896002654
1726,Tennessee,2016,0.04477131912058628
1727,Tennessee,2017,0.042422151153004545
1728,Tennessee,2018,0.04172646267652993
1729,Tennessee,2019,0.042187157863589286
1730,Tennessee,2020,0.03577916666666667
1731,Texas,1980,0.04225337798822035
1732,Texas,1981,0.04092644376899696
1733,Texas,1982,0.0423191961807483
1734,Texas,1983,0.045156337465014
1735,Texas,1984,0.04293041786343
1736,Texas,1985,0.041887210284320166
1737,Texas,1986,0.040504613714492495
1738,Texas,1987,0.04295887573964497
1739,Texas,1988,0.043445619047619045
1740,Texas,1989,0.03927118147170918
1741,Texas,1990,0.03953109182935647
1742,Texas,1991,0.037844868517165814
1743,Texas,1992,0.03813626723223754
1744,Texas,1993,0.036481347102056
1745,Texas,1994,0.03963389199255121
1746,Texas,1995,0.04425880312228968
1747,Texas,1996,0.03868257193952203
1748,Texas,1997,0.039263312338963643
1749,Texas,1998,0.04059491694767079
1750,Texas,1999,0.04246351406441092
1751,Texas,2000,0.03988288814285019
1752,Texas,2001,0.03968932382765797
1753,Texas,2002,0.03927624355697104
1754,Texas,2003,0.04096140407245271
1755,Texas,2004,0.03912540064102564
1756,Texas,2005,0.04222767259901894
1757,Texas,2006,0.041557596318827016
1758,Texas,2007,0.038143642401801736
1759,Texas,2008,0.03880886447437731
1760,Texas,2009,0.03817870917973772
1761,Texas,2010,0.03911375361311332
1762,Texas,2011,0.04129889504817888
1763,Texas,2012,0.04021011197309589
1764,Texas,2013,0.0384741382529783
1765,Texas,2014,0.03679161764705882
1766,Texas,2015,0.03675799273050961
1767,Texas,2016,0.037513651489941006
1768,Texas,2017,0.03833189107653223
1769,Texas,2018,0.036675701990107876
1770,Texas,2019,0.03795014245014245
1771,Texas,2020,0.032670613562970935
1772,Utah,1980,0.04018811881188119
1773,Utah,1981,0.03953507625272331
1774,Utah,1982,0.04471232269503546
1775,Utah,1983,0.0429934036939314
1776,Utah,1984,0.048095666394112835
1777,Utah,1985,0.04564193548387097
1778,Utah,1986,0.043566906474820144
1779,Utah,1987,0.04483982365907421
1780,Utah,1988,0.04537404047452896
1781,Utah,1989,0.04390517821116342
1782,Utah,1990,0.040040557667934094
1783,Utah,1991,0.04158040935672514
1784,Utah,1992,0.04590437361008154
1785,Utah,1993,0.04914045416316232
1786,Utah,1994,0.05524512534818942
1787,Utah,1995,0.05205188387893762
1788,Utah,1996,0.05668990929705216
1789,Utah,1997,0.05079127234490011
1790,Utah,1998,0.05563541121005762
1791,Utah,1999,0.05487082728592163
1792,Utah,2000,0.05538127090301003
1793,Utah,2001,0.05531839521980367
1794,Utah,2002,0.055733594089526294
1795,Utah,2003,0.05720327723649247
1796,Utah,2004,0.051068710359408034
1797,Utah,2005,0.05329682702149437
1798,Utah,2006,0.053050571944611685
1799,Utah,2007,0.05345712596096984
1800,Utah,2008,0.04923675310033822
1801,Utah,2009,0.04750635386119257
1802,Utah,2010,0.048761071744907
1803,Utah,2011,0.04841283370858797
1804,Utah,2012,0.04866919365954515
1805,Utah,2013,0.04912910707383069
1806,Utah,2014,0.04605490894153088
1807,Utah,2015,0.04498514724711908
1808,Utah,2016,0.0447080889540567
1809,Utah,2017,0.04673002364066194
1810,Utah,2018,0.04740657476139978
1811,Utah,2019,0.04456038846988326
1812,Utah,2020,0.03959756097560976
1813,Vermont,1980,0.04197520661157025
1814,Vermont,1981,0.037296235679214404
1815,Vermont,1982,0.0406336405529954
1816,Vermont,1983,0.03876178010471204
1817,Vermont,1984,0.04025964010282776
1818,Vermont,1985,0.0437235294117647
1819,Vermont,1986,0.03777241379310345
1820,Vermont,1987,0.042534351145038174
1821,Vermont,1988,0.0461712846347607
1822,Vermont,1989,0.04639851485148515
1823,Vermont,1990,0.044221105527638194
1824,Vermont,1991,0.04504336734693878
1825,Vermont,1992,0.04324310776942356
1826,Vermont,1993,0.04463341645885287
1827,Vermont,1994,0.045774436090225565
1828,Vermont,1995,0.044242206235011995
1829,Vermont,1996,0.04348522167487685
1830,Vermont,1997,0.04529888268156424
1831,Vermont,1998,0.04475529411764706
1832,Vermont,1999,0.04626650366748166
1833,Vermont,2000,0.03823469387755102
1834,Vermont,2001,0.04182352941176471
1835,Vermont,2002,0.04098234349919743
1836,Vermont,2003,0.03864814814814815
1837,Vermont,2004,0.03677513966480447
1838,Vermont,2005,0.04004592592592592
1839,Vermont,2006,0.036376770538243626
1840,Vermont,2007,0.03816269284712483
1841,Vermont,2008,0.037076700434153405
1842,Vermont,2009,0.03559348441926346
1843,Vermont,2010,0.03803725782414307
1844,Vermont,2011,0.03691715976331361
1845,Vermont,2012,0.038376604850213984
1846,Vermont,2013,0.03841630901287554
1847,Vermont,2014,0.03789457831325301
1848,Vermont,2015,0.038399709302325585
1849,Vermont,2016,0.036708669354838706
1850,Vermont,2017,0.03670478983382209
1851,Vermont,2018,0.03624179943767573
1852,Vermont,2019,0.03671959145775301
1853,Vermont,2020,0.038412811387900356
1854,Virgin Islands,1998,0.023450867052023122
1855,Virgin Islands,1999,0.024292613636363636
1856,Virgin Islands,2000,0.02711527377521614
1857,Virgin Islands,2001,0.02159105431309904
1858,Virgin Islands,2002,0.026875
1859,Virgin Islands,2003,0.026476702508960576
1860,Virginia,1980,0.04350836820083682
1861,Virginia,1981,0.0411810463515374
1862,Virginia,1982,0.04221646417059261
1863,Virginia,1983,0.047099208197484865
1864,Virginia,1984,0.042760404949381325
1865,Virginia,1985,0.045993288590604024
1866,Virginia,1986,0.04205780121070104
1867,Virginia,1987,0.04694823304680038
1868,Virginia,1988,0.048110330421572346
1869,Virginia,1989,0.04166547237412785
1870,Virginia,1990,0.04476671078755791
1871,Virginia,1991,0.047450217173404606
1872,Virginia,1992,0.043195153265928425
1873,Virginia,1993,0.04924475743348983
1874,Virginia,1994,0.04706782359496895
1875,Virginia,1995,0.04720364528566421
1876,Virginia,1996,0.04489935181850918
1877,Virginia,1997,0.04792293297039809
1878,Virginia,1998,0.05147747595748271
1879,Virginia,1999,0.05051579955314395
1880,Virginia,2000,0.044809010152284265
1881,Virginia,2001,0.04897547290798333
1882,Virginia,2002,0.050442215088282505
1883,Virginia,2003,0.04435675764013727
1884,Virginia,2004,0.042464377943187
1885,Virginia,2005,0.045067251461988304
1886,Virginia,2006,0.04569666117682288
1887,Virginia,2007,0.04897220123885783
1888,Virginia,2008,0.04516339285714285
1889,Virginia,2009,0.04013246242449782
1890,Virginia,2010,0.047486365889935545
1891,Virginia,2011,0.04532314566577301
1892,Virginia,2012,0.045253588516746414
1893,Virginia,2013,0.040483298538622134
1894,Virginia,2014,0.04190353516359534
1895,Virginia,2015,0.04177146442014698
1896,Virginia,2016,0.041150525525525526
1897,Virginia,2017,0.04122666890869346
1898,Virginia,2018,0.03942286198137172
1899,Virginia,2019,0.041976366322008865
1900,Virginia,2020,0.03928334866605336
1901,Washington,1980,0.026248610409297626
1902,Washington,1981,0.028206262425447316
1903,Washington,1982,0.028332221759066276
1904,Washington,1983,0.02472457820337437
1905,Washington,1984,0.02662715517241379
1906,Washington,1985,0.029473001255755547
1907,Washington,1986,0.02924868835257083
1908,Washington,1987,0.03531147540983607
1909,Washington,1988,0.030029647435897432
1910,Washington,1989,0.029476146788990822
1911,Washington,1990,0.032141868512110726
1912,Washington,1991,0.034482658959537574
1913,Washington,1992,0.034060889929742384
1914,Washington,1993,0.03031818181818182
1915,Washington,1994,0.034706873614190684
1916,Washington,1995,0.03362473882156289
1917,Washington,1996,0.03394023136246787
1918,Washington,1997,0.03156358310959238
1919,Washington,1998,0.03270118137595552
1920,Washington,1999,0.03401201201201201
1921,Washington,2000,0.033470861119164974
1922,Washington,2001,0.034379782270606535
1923,Washington,2002,0.03400362209477815
1924,Washington,2003,0.03841256752914416
1925,Washington,2004,0.033558913224286106
1926,Washington,2005,0.03277308970099668
1927,Washington,2006,0.03605213730569948
1928,Washington,2007,0.032416367786110206
1929,Washington,2008,0.031743418743418746
1930,Washington,2009,0.0346647966339411
1931,Washington,2010,0.03119983207388749
1932,Washington,2011,0.032604915514592936
1933,Washington,2012,0.034908376963350786
1934,Washington,2013,0.03272592113768585
1935,Washington,2014,0.03488274831964152
1936,Washington,2015,0.03729828850855746
1937,Washington,2016,0.034519586894586896
1938,Washington,2017,0.037795964125560536
1939,Washington,2018,0.03679909536373916
1940,Washington,2019,0.03365257595772787
1941,Washington,2020,0.034748520710059176
1942,West Virginia,1980,0.031243430152143842
1943,West Virginia,1981,0.0303621867881549
1944,West Virginia,1982,0.03280769230769231
1945,West Virginia,1983,0.04207454401268834
1946,West Virginia,1984,0.0377000695894224
1947,West Virginia,1985,0.04106453674121406
1948,West Virginia,1986,0.038800472255017704
1949,West Virginia,1987,0.03958816964285714
1950,West Virginia,1988,0.04144841469552089
1951,West Virginia,1989,0.03503046953046953
1952,West Virginia,1990,0.03869642857142857
1953,West Virginia,1991,0.04025256916996047
1954,West Virginia,1992,0.03510575364667747
1955,West Virginia,1993,0.03782061778935616
1956,West Virginia,1994,0.04448175182481752
1957,West Virginia,1995,0.048100746268656715
1958,West Virginia,1996,0.04564559068219634
1959,West Virginia,1997,0.04539178915357324
1960,West Virginia,1998,0.04982753164556962
1961,West Virginia,1999,0.0513555781966378
1962,West Virginia,2000,0.044993058769088386
1963,West Virginia,2001,0.04818538851351351
1964,West Virginia,2002,0.04754920767306088
1965,West Virginia,2003,0.0435109912899212
1966,West Virginia,2004,0.040451245251160825
1967,West Virginia,2005,0.04480082987551867
1968,West Virginia,2006,0.04448517745302714
1969,West Virginia,2007,0.04895796553173602
1970,West Virginia,2008,0.043813209928481284
1971,West Virginia,2009,0.03972468085106383
1972,West Virginia,2010,0.04593832411739685
1973,West Virginia,2011,0.043199481865284974
1974,West Virginia,2012,0.04550771208226221
1975,West Virginia,2013,0.040618482407799916
1976,West Virginia,2014,0.04096170033670034
1977,West Virginia,2015,0.04153820033955857
1978,West Virginia,2016,0.0412062818336163
1979,West Virginia,2017,0.03948667653589933
1980,West Virginia,2018,0.038171067311268125
1981,West Virginia,2019,0.040273206751054856
1982,West Virginia,2020,0.03573289902280131
1983,Wisconsin,1980,0.035810302640051514
1984,Wisconsin,1981,0.03665638592328984
1985,Wisconsin,1982,0.038697651978128016
1986,Wisconsin,1983,0.043128506787330316
1987,Wisconsin,1984,0.04076864616472252
1988,Wisconsin,1985,0.04236973250274826
1989,Wisconsin,1986,0.040823903947607786
1990,Wisconsin,1987,0.04622931526390871
1991,Wisconsin,1988,0.05132788341922872
1992,Wisconsin,1989,0.047804712663163246
1993,Wisconsin,1990,0.04230824804334738
1994,Wisconsin,1991,0.04589254222089374
1995,Wisconsin,1992,0.040092712177121764
1996,Wisconsin,1993,0.03893401846887102
1997,Wisconsin,1994,0.04143183139534883
1998,Wisconsin,1995,0.04506095185082104
1999,Wisconsin,1996,0.042911291413116975
2000,Wisconsin,1997,0.043255195681511475
2001,Wisconsin,1998,0.04720345016429354
2002,Wisconsin,1999,0.04657690187431091
2003,Wisconsin,2000,0.04304128701594533
2004,Wisconsin,2001,0.04578259041211102
2005,Wisconsin,2002,0.04584785922128309
2006,Wisconsin,2003,0.04595517566294252
2007,Wisconsin,2004,0.040142876825571785
2008,Wisconsin,2005,0.04458482142857143
2009,Wisconsin,2006,0.04081901379592952
2010,Wisconsin,2007,0.04244461962948364
2011,Wisconsin,2008,0.04006616729088639
2012,Wisconsin,2009,0.03808034099715835
2013,Wisconsin,2010,0.041269429347826084
2014,Wisconsin,2011,0.04057397260273973
2015,Wisconsin,2012,0.04417970075582292
2016,Wisconsin,2013,0.041442757183266336
2017,Wisconsin,2014,0.04013478971615396
2018,Wisconsin,2015,0.040644681772261514
2019,Wisconsin,2016,0.03982593907128069
2020,Wisconsin,2017,0.04038674729150919
2021,Wisconsin,2018,0.041240089474338264
2022,Wisconsin,2019,0.03838312224669604
2023,Wisconsin,2020,0.03677797833935018
2024,Wyoming,1987,0.04154098360655738
2025,Wyoming,1988,0.04425441696113074
2026,Wyoming,1989,0.03976394849785408
2027,Wyoming,1990,0.043692753623188404
2028,Wyoming,1991,0.047323243243243246
2029,Wyoming,1992,0.04678433367243133
2030,Wyoming,1993,0.046749247743229694
2031,Wyoming,1994,0.0502216796875
2032,Wyoming,1995,0.047815695600475626
2033,Wyoming,1996,0.04886245772266066
2034,Wyoming,1997,0.04925316455696203
2035,Wyoming,1998,0.05020433145009416
2036,Wyoming,1999,0.051799052132701424
2037,Wyoming,2000,0.05079962370649106
2038,Wyoming,2001,0.05063157894736842
2039,Wyoming,2002,0.04968528995756718
2040,Wyoming,2003,0.04967093105899076
2041,Wyoming,2004,0.04570764119601329
2042,Wyoming,2005,0.0473912037037037
2043,Wyoming,2006,0.04786704058066645
2044,Wyoming,2007,0.04717828515909643
2045,Wyoming,2008,0.0477212389380531
2046,Wyoming,2009,0.04527523553162853
2047,Wyoming,2010,0.04711143218349287
2048,Wyoming,2011,0.046967423230974636
2049,Wyoming,2012,0.04664613728773021
2050,Wyoming,2013,0.04536156980484666
2051,Wyoming,2014,0.043947894361170595
2052,Wyoming,2015,0.04385754985754985
2053,Wyoming,2016,0.04360668674073305
2054,Wyoming,2017,0.045652169255490094
2055,Wyoming,2018,0.04505164977356049
2056,Wyoming,2019,0.044899908078847924
2057,Wyoming,2020,0.04414209354120267
