,STATE,Year,SO2 (in ppb)
754,Maine,1990,19.36311586816174
755,Maine,1991,18.692058404558406
756,Maine,1992,17.242783394278337
757,Maine,1993,18.996793403573065
758,Maine,1994,16.666666666666668
759,Maine,1995,15.615139442231076
760,Maine,1996,14.421052631578947
761,Maine,1997,12.419556171983356
762,Maine,1998,13.111641791044777
763,Maine,1999,9.254473161033797
764,Maine,2000,8.399436090225564
765,Maine,2001,8.255963302752294
766,Maine,2002,7.486378205128205
767,Maine,2003,6.431472081218274
768,Maine,2004,6.392972181551976
769,Maine,2005,6.07109756097561
770,Maine,2006,3.8131226053639846
771,Maine,2007,1.8651872399445215
772,Maine,2008,3.460556621880998
773,Maine,2009,3.1476003917727717
774,Maine,2010,2.0397890699904124
775,Maine,2011,1.7202702702702704
776,Maine,2012,1.6837209302325582
777,Maine,2013,1.6397464578672634
778,Maine,2014,1.1773333333333333
779,Maine,2015,1.5564054726368157
780,Maine,2016,0.9399569583931133
781,Maine,2017,1.290091463414634
782,Maine,2018,0.6332621082621083
783,Maine,2019,0.25830230826507816
784,Maine,2020,0.25069444444444444
785,Maryland,1980,28.120383036935703
786,Maryland,1981,32.15060492282019
787,Maryland,1982,29.896768778850188
788,Maryland,1983,27.353246753246754
789,Maryland,1984,27.92609016999261
790,Maryland,1985,23.222425796995235
791,Maryland,1986,27.28276380022531
792,Maryland,1987,26.30828429153463
793,Maryland,1988,26.831047381546135
794,Maryland,1989,25.787733012627783
795,Maryland,1990,21.85053581500282
796,Maryland,1991,20.867618429591175
797,Maryland,1992,19.398709677419355
798,Maryland,1993,20.632596685082873
799,Maryland,1994,21.07112375533428
800,Maryland,1995,16.00357142857143
801,Maryland,1996,15.583459787556905
802,Maryland,1997,15.847918436703484
803,Maryland,1998,18.605063291139242
804,Maryland,1999,21.161643835616438
805,Maryland,2000,19.908077994428968
806,Maryland,2001,19.18904109589041
807,Maryland,2002,19.186301369863013
808,Maryland,2003,18.963276836158194
809,Maryland,2004,16.55191256830601
810,Maryland,2005,18.47658402203857
811,Maryland,2006,13.155569620253164
812,Maryland,2007,13.024521072796935
813,Maryland,2008,9.429356943150047
814,Maryland,2009,7.7194548872180455
815,Maryland,2010,4.809446564885496
816,Maryland,2011,4.203857868020305
817,Maryland,2012,2.801346297681376
818,Maryland,2013,2.3725267379679145
819,Maryland,2014,2.7847477064220185
820,Maryland,2015,2.2713257348530296
821,Maryland,2016,1.4957446808510637
822,Maryland,2017,6.351000909918107
823,Maryland,2018,5.6775295109612145
824,Maryland,2019,2.9970218120805368
825,Massachusetts,1980,27.8068669527897
826,Massachusetts,1981,26.450365525202002
827,Massachusetts,1982,26.346473615745715
828,Massachusetts,1983,23.311446422256278
829,Massachusetts,1984,24.858500458775723
830,Massachusetts,1985,24.380143696930112
831,Massachusetts,1986,28.409134925758554
832,Massachusetts,1987,26.000994282873478
833,Massachusetts,1988,26.145169491525422
834,Massachusetts,1989,23.020591106771988
835,Massachusetts,1990,21.297677631010963
836,Massachusetts,1991,20.286403264700425
837,Massachusetts,1992,19.393945109874565
838,Massachusetts,1993,18.560893854748603
839,Massachusetts,1994,17.023461091753774
840,Massachusetts,1995,13.108626198083067
841,Massachusetts,1996,13.865772703133297
842,Massachusetts,1997,14.363254907837554
843,Massachusetts,1998,15.212051599222477
844,Massachusetts,1999,13.593137077839986
845,Massachusetts,2000,12.654513116940862
846,Massachusetts,2001,11.493573844419391
847,Massachusetts,2002,9.904126213592233
848,Massachusetts,2003,10.045574057843996
849,Massachusetts,2004,8.612642717905876
850,Massachusetts,2005,9.244166666666667
851,Massachusetts,2006,7.126825078728887
852,Massachusetts,2007,7.655806811836962
853,Massachusetts,2008,6.39027193720213
854,Massachusetts,2009,4.773630717108978
855,Massachusetts,2010,4.616912378303199
856,Massachusetts,2011,4.460758643840215
857,Massachusetts,2012,3.4908369694565646
858,Massachusetts,2013,2.9669050456893125
859,Massachusetts,2014,2.2736277873070327
860,Massachusetts,2015,1.3553816974869606
861,Massachusetts,2016,1.2945081184336198
862,Massachusetts,2017,1.0615712257453858
863,Massachusetts,2018,0.895638789122627
864,Massachusetts,2019,0.5735034347399411
865,Massachusetts,2020,0.7338983050847459
866,Michigan,1980,21.256598388179988
867,Michigan,1981,23.24047484187671
868,Michigan,1982,21.162934799362894
869,Michigan,1983,19.452197633789
870,Michigan,1984,20.4415697044157
871,Michigan,1985,18.721594982078855
872,Michigan,1986,18.95834386852086
873,Michigan,1987,20.91313103192279
874,Michigan,1988,20.399593175853017
875,Michigan,1989,22.805245271867612
876,Michigan,1990,22.834835326888417
877,Michigan,1991,20.90823529411765
878,Michigan,1992,15.767574504491659
879,Michigan,1993,16.84282624369142
880,Michigan,1994,17.134894991922454
881,Michigan,1995,15.041091332556979
882,Michigan,1996,16.035264930001773
883,Michigan,1997,15.194444444444445
884,Michigan,1998,17.916327019899306
885,Michigan,1999,18.231341369581944
886,Michigan,2000,16.76606614681366
887,Michigan,2001,14.631119426255067
888,Michigan,2002,12.007628524046435
889,Michigan,2003,12.460684844641724
890,Michigan,2004,13.111697092630155
891,Michigan,2005,12.933960176991151
892,Michigan,2006,12.943242139648836
893,Michigan,2007,13.825822168087697
894,Michigan,2008,12.591699604743084
895,Michigan,2009,7.381185324553151
896,Michigan,2010,8.58844731977819
897,Michigan,2011,7.268945868945869
898,Michigan,2012,8.529179501540185
899,Michigan,2013,6.0503668100177075
900,Michigan,2014,6.798047419804742
901,Michigan,2015,5.270719089498189
902,Michigan,2016,3.927855421686747
903,Michigan,2017,4.136253716551041
904,Michigan,2018,4.335474647350362
905,Michigan,2019,4.04507670353193
906,Minnesota,1980,17.591998754669987
907,Minnesota,1981,22.91358399029715
908,Minnesota,1982,26.571316203460935
909,Minnesota,1983,24.567258156840296
910,Minnesota,1984,14.252258610954263
911,Minnesota,1985,11.995801360938179
912,Minnesota,1986,12.553453947368421
913,Minnesota,1987,15.353714981729597
914,Minnesota,1988,15.578188857818885
915,Minnesota,1989,13.411365399534523
916,Minnesota,1990,11.668676835757362
917,Minnesota,1991,11.955293709928956
918,Minnesota,1992,8.966651155576237
919,Minnesota,1993,12.545064377682403
920,Minnesota,1994,7.445821968757748
921,Minnesota,1995,6.534662437698233
922,Minnesota,1996,7.013888888888889
923,Minnesota,1997,7.172930597186996
924,Minnesota,1998,7.133696309739867
925,Minnesota,1999,5.552315608919383
926,Minnesota,2000,5.883735705209657
927,Minnesota,2001,4.152059461133478
928,Minnesota,2002,3.183787128712871
929,Minnesota,2003,4.364013579781215
930,Minnesota,2004,3.555599525128611
931,Minnesota,2005,3.434283452098179
932,Minnesota,2006,3.0661124307205068
933,Minnesota,2007,2.5057049714751427
934,Minnesota,2008,2.59175704989154
935,Minnesota,2009,1.8943466172381835
936,Minnesota,2010,1.6210229561014902
937,Minnesota,2011,1.2536149471974005
938,Minnesota,2012,1.1917678300455234
939,Minnesota,2013,1.3416592328278323
940,Minnesota,2014,1.3646728971962616
941,Minnesota,2015,1.2974903474903474
942,Minnesota,2016,1.6646604310695405
943,Minnesota,2017,1.699063231850117
944,Minnesota,2018,1.5029556650246305
945,Minnesota,2019,1.3070253164556962
946,Mississippi,1980,12.019418758256275
947,Mississippi,1981,10.815782664941786
948,Mississippi,1982,13.154647435897436
949,Mississippi,1983,13.824159021406729
950,Mississippi,1984,14.324888226527571
951,Mississippi,1985,19.57397504456328
952,Mississippi,1986,20.70212765957447
953,Mississippi,1987,15.72984441301273
954,Mississippi,1988,17.324675324675326
955,Mississippi,1989,14.33910533910534
956,Mississippi,1990,17.353448275862068
957,Mississippi,1991,11.679069767441861
958,Mississippi,1992,11.495918367346938
959,Mississippi,1993,12.110287303058387
960,Mississippi,1994,11.493470149253731
961,Mississippi,1995,10.797922568460812
962,Mississippi,1996,10.378378378378379
963,Mississippi,1997,6.595348837209302
964,Mississippi,1998,7.790504898266767
965,Mississippi,1999,8.57094017094017
966,Mississippi,2000,8.945116279069767
967,Mississippi,2001,6.487294469357249
968,Mississippi,2002,7.425366695427092
969,Mississippi,2003,5.983463035019455
970,Mississippi,2004,5.440548780487805
971,Mississippi,2005,6.78581173260573
972,Mississippi,2006,10.022346368715084
973,Mississippi,2007,8.2033426183844
974,Mississippi,2008,7.634375
975,Mississippi,2009,5.184126984126984
976,Mississippi,2010,5.543556701030928
977,Mississippi,2011,3.7686111111111114
978,Mississippi,2012,3.1853333333333333
979,Mississippi,2013,3.7626617375231053
980,Mississippi,2014,3.2938718662952646
981,Mississippi,2015,2.1411927877947297
982,Mississippi,2016,1.2257575757575758
983,Mississippi,2017,0.837829457364341
984,Mississippi,2018,1.201716738197425
985,Mississippi,2019,1.144927536231884
986,Mississippi,2020,0.6581196581196581
987,Missouri,1980,38.23987435939825
988,Missouri,1981,31.659906462585038
989,Missouri,1982,33.41481865284974
990,Missouri,1983,36.54869325997249
991,Missouri,1984,33.883037917881985
992,Missouri,1985,33.80539088919833
993,Missouri,1986,34.107032520325205
994,Missouri,1987,30.292683353754597
995,Missouri,1988,30.07383598255732
996,Missouri,1989,29.329450757575756
997,Missouri,1990,25.81729540614542
998,Missouri,1991,24.141016305208165
999,Missouri,1992,21.04420731707317
1000,Missouri,1993,22.029794364051792
1001,Missouri,1994,24.131943237764265
1002,Missouri,1995,22.163742307188688
1003,Missouri,1996,24.556574155469043
1004,Missouri,1997,21.71372595582997
1005,Missouri,1998,21.284484568549235
1006,Missouri,1999,21.140794223826713
1007,Missouri,2000,18.76597784405624
1008,Missouri,2001,17.342881521209165
1009,Missouri,2002,16.150176893985606
1010,Missouri,2003,16.068371674591955
1011,Missouri,2004,12.240386188839796
1012,Missouri,2005,14.521363418146903
1013,Missouri,2006,16.942307692307693
1014,Missouri,2007,14.464365671641792
1015,Missouri,2008,18.687458526874586
1016,Missouri,2009,15.966031673169612
1017,Missouri,2010,16.02030801357348
1018,Missouri,2011,14.984846483988115
1019,Missouri,2012,13.583624958732257
1020,Missouri,2013,10.229968847352024
1021,Missouri,2014,7.586342837029215
1022,Missouri,2015,5.282115721800118
1023,Missouri,2016,2.6705136908802896
1024,Missouri,2017,3.573247096869028
1025,Missouri,2018,5.5292389068469
1026,Missouri,2019,13.125445859872611
1027,Montana,1980,68.90385429902584
1028,Montana,1981,20.91746738784601
1029,Montana,1982,28.099383477188656
1030,Montana,1983,43.67194899817851
1031,Montana,1984,32.83676975945017
1032,Montana,1985,26.998870834480858
1033,Montana,1986,33.39825970548862
1034,Montana,1987,29.865594506685945
1035,Montana,1988,34.03906976744186
1036,Montana,1989,28.191326154300043
1037,Montana,1990,27.758928571428573
1038,Montana,1991,23.40989351664645
1039,Montana,1992,28.199236794537054
1040,Montana,1993,26.55437531613556
1041,Montana,1994,30.3998266897747
1042,Montana,1995,26.459520859149112
1043,Montana,1996,18.892900457132196
1044,Montana,1997,16.504131282992883
1045,Montana,1998,16.8400641492929
1046,Montana,1999,15.241684147437818
1047,Montana,2000,18.228996639462313
1048,Montana,2001,14.616053169734151
1049,Montana,2002,12.801444748145256
1050,Montana,2003,11.740635756225956
1051,Montana,2004,13.43316036570299
1052,Montana,2005,14.385182584269662
1053,Montana,2006,12.398031896844248
1054,Montana,2007,13.172047970479705
1055,Montana,2008,12.681383705052344
1056,Montana,2009,8.08030112923463
1057,Montana,2010,6.661512976256212
1058,Montana,2011,5.255091969493046
1059,Montana,2012,4.306416666666666
1060,Montana,2013,4.094462674323215
1061,Montana,2014,4.599011532125206
1062,Montana,2015,2.978512795750845
1063,Montana,2016,1.8916286149162862
1064,Montana,2017,2.7784930853600383
1065,Montana,2018,2.6195242814667985
1066,Montana,2019,2.0012645914396887
1067,Montana,2020,2.214444444444444
1068,Nebraska,1980,14.596639999999999
1069,Nebraska,1981,9.702575107296136
1070,Nebraska,1982,11.242902208201892
1071,Nebraska,1983,8.972027972027972
1072,Nebraska,1984,7.785714285714286
1073,Nebraska,1985,5.597014925373134
1074,Nebraska,1986,2.6785714285714284
1075,Nebraska,1987,4.821428571428571
1076,Nebraska,1988,7.484641638225256
1077,Nebraska,1989,6.592476489028213
1078,Nebraska,1990,5.8054794520547945
1079,Nebraska,1991,6.809917355371901
1080,Nebraska,1992,7.832740213523132
1081,Nebraska,1993,7.0606060606060606
1082,Nebraska,1994,12.296610169491526
1083,Nebraska,1995,13.46376811594203
1084,Nebraska,1996,16.673529411764704
1085,Nebraska,1997,15.641456582633053
1086,Nebraska,1998,6.133956386292835
1087,Nebraska,1999,2.8786610878661087
1088,Nebraska,2000,1.8739054290718038
1089,Nebraska,2001,0.8603773584905661
1090,Nebraska,2002,2.0605612998522895
1091,Nebraska,2003,3.158307210031348
1092,Nebraska,2004,4.521538461538461
1093,Nebraska,2005,6.239038189533239
1094,Nebraska,2006,4.017167381974249
1095,Nebraska,2007,4.202836879432624
1096,Nebraska,2008,2.7127222982216144
1097,Nebraska,2009,3.53566229985444
1098,Nebraska,2010,3.2405255878284924
1099,Nebraska,2011,6.577908937605396
1100,Nebraska,2012,6.405424200278164
1101,Nebraska,2013,5.139511494252873
1102,Nebraska,2014,4.877618364418938
1103,Nebraska,2015,4.839643347050754
1104,Nebraska,2016,3.970708446866485
1105,Nebraska,2017,4.12354694485842
1106,Nebraska,2018,2.1204110559886606
1107,Nebraska,2019,1.750567375886525
1108,Nevada,1981,2.9931818181818186
1109,Nevada,1998,1.897119341563786
1110,Nevada,1999,1.736986301369863
1111,Nevada,2000,0.9832962138084632
1112,Nevada,2001,2.1567614125753662
1113,Nevada,2002,1.3737997256515775
1114,Nevada,2003,1.7566079295154184
1115,Nevada,2004,2.0722222222222224
1116,Nevada,2005,5.4714285714285715
1117,Nevada,2006,2.0192837465564737
1118,Nevada,2007,1.0
1119,Nevada,2008,0.125
1120,Nevada,2010,1.3222222222222222
1121,Nevada,2011,2.010460251046025
1122,Nevada,2012,1.917123287671233
1123,Nevada,2013,2.0820768136557612
1124,Nevada,2014,1.830115273775216
1125,Nevada,2015,1.8199395770392748
1126,Nevada,2016,1.4424242424242424
1127,Nevada,2017,1.382788051209104
1128,Nevada,2018,1.2076246334310852
1129,Nevada,2019,0.9342406876790831
1130,Nevada,2020,3.32
1131,New Hampshire,1980,54.70421106037544
1132,New Hampshire,1981,39.6036036036036
1133,New Hampshire,1982,37.23454472843451
1134,New Hampshire,1983,25.15945541591861
1135,New Hampshire,1984,25.594812899300273
1136,New Hampshire,1985,23.24606811145511
1137,New Hampshire,1986,24.838732633005762
1138,New Hampshire,1987,22.666291097155522
1139,New Hampshire,1988,24.66366391184573
1140,New Hampshire,1989,23.853085760085495
1141,New Hampshire,1990,24.29029957203994
1142,New Hampshire,1991,21.016468203699013
1143,New Hampshire,1992,21.67900024503798
1144,New Hampshire,1993,19.43049095607235
1145,New Hampshire,1994,17.117711771177117
1146,New Hampshire,1995,14.135365538620512
1147,New Hampshire,1996,14.720504894384337
1148,New Hampshire,1997,13.394750254841998
1149,New Hampshire,1998,15.376366013071895
1150,New Hampshire,1999,14.328443305573352
1151,New Hampshire,2000,12.004107981220658
1152,New Hampshire,2001,12.585013541980139
1153,New Hampshire,2002,10.826086956521738
1154,New Hampshire,2003,13.769859282796187
1155,New Hampshire,2004,16.122552574329223
1156,New Hampshire,2005,16.38397212543554
1157,New Hampshire,2006,14.730287398673545
1158,New Hampshire,2007,18.224653739612187
1159,New Hampshire,2008,15.60678899082569
1160,New Hampshire,2009,19.157326007326006
1161,New Hampshire,2010,19.22495769881557
1162,New Hampshire,2011,9.396973995271868
1163,New Hampshire,2012,2.370383631713555
1164,New Hampshire,2013,2.392864864864865
1165,New Hampshire,2014,2.108022284122563
1166,New Hampshire,2015,1.7859313449634215
1167,New Hampshire,2016,1.4166944908180301
1168,New Hampshire,2017,1.4536568213783403
1169,New Hampshire,2018,1.6621464829586656
1170,New Hampshire,2019,1.463041880969875
1171,New Jersey,1980,23.130263896687254
1172,New Jersey,1981,27.495099303585246
1173,New Jersey,1982,25.771799888205702
1174,New Jersey,1983,26.191848617176127
1175,New Jersey,1984,27.89042675893887
1176,New Jersey,1985,25.007246376811594
1177,New Jersey,1986,22.71852970795569
1178,New Jersey,1987,22.16544875398164
1179,New Jersey,1988,24.01207860104561
1180,New Jersey,1989,23.164110989412194
1181,New Jersey,1990,20.420161883738043
1182,New Jersey,1991,19.475251209527354
1183,New Jersey,1992,17.37383532991063
1184,New Jersey,1993,15.540464063384267
1185,New Jersey,1994,15.80712507182532
1186,New Jersey,1995,12.55110701107011
1187,New Jersey,1996,12.983393093036423
1188,New Jersey,1997,12.546549416937488
1189,New Jersey,1998,12.22577519379845
1190,New Jersey,1999,11.749601910828025
1191,New Jersey,2000,11.592021950189954
1192,New Jersey,2001,12.399789029535865
1193,New Jersey,2002,11.237942122186496
1194,New Jersey,2003,11.82943925233645
1195,New Jersey,2004,11.349881796690307
1196,New Jersey,2005,11.472649572649573
1197,New Jersey,2006,9.227332170880558
1198,New Jersey,2007,7.777473155129083
1199,New Jersey,2008,6.340484429065744
1200,New Jersey,2009,4.595033112582781
1201,New Jersey,2010,4.018979087024961
1202,New Jersey,2011,6.598200514138818
1203,New Jersey,2012,3.267270929466051
1204,New Jersey,2013,2.1088158750813273
1205,New Jersey,2014,2.207897181790028
1206,New Jersey,2015,0.9624770642201835
1207,New Jersey,2016,0.8707489257213015
1208,New Jersey,2017,0.5588089330024814
1209,New Jersey,2018,0.8508527131782946
1210,New Jersey,2019,0.8749154626498616
1211,New Mexico,1980,28.64963503649635
1212,New Mexico,1981,38.536569148936174
1213,New Mexico,1982,36.31389252948886
1214,New Mexico,1983,44.01984126984127
1215,New Mexico,1984,34.726676602086435
1216,New Mexico,1985,30.702979814162127
1217,New Mexico,1986,38.38662533215235
1218,New Mexico,1987,43.0699481865285
1219,New Mexico,1988,30.457987738910926
1220,New Mexico,1989,36.59442724458204
1221,New Mexico,1990,33.75678015002885
1222,New Mexico,1991,30.76309729418538
1223,New Mexico,1992,30.225512528473804
1224,New Mexico,1993,23.832122470160872
1225,New Mexico,1994,20.268972914990613
1226,New Mexico,1995,20.57517155333749
1227,New Mexico,1996,18.129804849201655
1228,New Mexico,1997,21.32349360925137
1229,New Mexico,1998,20.96343692870201
1230,New Mexico,1999,14.754828660436138
1231,New Mexico,2000,10.330932999373825
1232,New Mexico,2001,8.455342643715491
1233,New Mexico,2002,4.714767616191904
1234,New Mexico,2003,5.605014191106906
1235,New Mexico,2004,3.906470211402947
1236,New Mexico,2005,3.796067415730337
1237,New Mexico,2006,3.504088785046729
1238,New Mexico,2007,3.0940525587828493
1239,New Mexico,2008,1.1772625280478684
1240,New Mexico,2009,1.6661184210526316
1241,New Mexico,2010,2.675539568345324
1242,New Mexico,2011,2.6280858676207512
1243,New Mexico,2012,1.9386240193120097
1244,New Mexico,2013,1.3537075537075538
1245,New Mexico,2014,0.7291050035236081
1246,New Mexico,2015,0.7243956043956044
1247,New Mexico,2016,1.1563480741797432
1248,New Mexico,2017,1.3622157006603082
1249,New Mexico,2018,0.9569767441860465
1250,New Mexico,2019,0.6869429241594996
1251,New Mexico,2020,14.163157894736843
1252,New York,1980,36.37499237944279
1253,New York,1981,36.84241010982398
1254,New York,1982,33.909939911677405
1255,New York,1983,33.54645967436577
1256,New York,1984,33.982300884955755
1257,New York,1985,32.538475499092556
1258,New York,1986,30.677711893965817
1259,New York,1987,28.331568016614746
1260,New York,1988,30.861047561709814
1261,New York,1989,30.750877192982458
1262,New York,1990,27.82219733731492
1263,New York,1991,27.702162864909585
1264,New York,1992,23.149686803269987
1265,New York,1993,20.874463157894738
1266,New York,1994,20.348127282211788
1267,New York,1995,15.743136460338365
1268,New York,1996,15.7892523364486
1269,New York,1997,16.09888731539551
1270,New York,1998,15.184070531978483
1271,New York,1999,15.130323712948519
1272,New York,2000,15.327242351467056
1273,New York,2001,14.701435087328958
1274,New York,2002,12.91457560296846
1275,New York,2003,12.580492764023441
1276,New York,2004,10.553190763280629
1277,New York,2005,9.606313645621182
1278,New York,2006,7.972043131528699
1279,New York,2007,7.615957225913621
1280,New York,2008,6.360161890177204
1281,New York,2009,4.7718115446041525
1282,New York,2010,3.708241379310345
1283,New York,2011,3.4080766028309744
1284,New York,2012,2.8174612927009095
1285,New York,2013,2.434272083718067
1286,New York,2014,2.246753438840408
1287,New York,2015,2.006294536817102
1288,New York,2016,1.125949649932966
1289,New York,2017,1.869718746128113
1290,New York,2018,1.6732721870559357
1291,New York,2019,1.6616728767827316
1292,New York,2020,2.234967012252592
1293,North Carolina,1980,42.48169826875515
1294,North Carolina,1981,51.43685258964143
1295,North Carolina,1982,20.061667971808927
1296,North Carolina,1983,10.038432554634515
1297,North Carolina,1984,10.330434782608695
1298,North Carolina,1985,12.537933450087566
1299,North Carolina,1986,13.213818722139672
1300,North Carolina,1987,12.654015345268542
1301,North Carolina,1988,13.634390075809787
1302,North Carolina,1989,13.30659574468085
1303,North Carolina,1990,10.036483516483516
1304,North Carolina,1991,10.930130220026943
1305,North Carolina,1992,9.90027079303675
1306,North Carolina,1993,8.289137772322798
1307,North Carolina,1994,9.65440414507772
1308,North Carolina,1995,10.890259067357514
1309,North Carolina,1996,10.179838506182184
1310,North Carolina,1997,13.335363690124186
1311,North Carolina,1998,11.491496108388585
1312,North Carolina,1999,9.668633815284744
1313,North Carolina,2000,11.711682743837084
1314,North Carolina,2001,11.64102564102564
1315,North Carolina,2002,14.297790585975024
1316,North Carolina,2003,12.821931101407085
1317,North Carolina,2004,11.094940915805022
1318,North Carolina,2005,10.567783891945973
1319,North Carolina,2006,10.429057835820895
1320,North Carolina,2007,9.228833693304535
1321,North Carolina,2008,9.29441340782123
1322,North Carolina,2009,6.47943585077343
1323,North Carolina,2010,5.5216989436619714
1324,North Carolina,2011,2.970592948717949
1325,North Carolina,2012,2.298928737773638
1326,North Carolina,2013,1.6602439024390243
1327,North Carolina,2014,1.4418488444722048
1328,North Carolina,2015,1.1614018087855296
1329,North Carolina,2016,1.0695679398872886
1330,North Carolina,2017,4.3662793399953514
1331,North Carolina,2018,3.9454746747854967
1332,North Carolina,2019,2.029914970368462
1333,North Carolina,2020,0.5516666666666666
1334,North Dakota,1980,4.518760195758564
1335,North Dakota,1981,6.368433734939759
1336,North Dakota,1982,11.548585256887565
1337,North Dakota,1983,7.618460388639761
1338,North Dakota,1984,11.031848086124402
1339,North Dakota,1985,10.9969723183391
1340,North Dakota,1986,9.598958333333334
1341,North Dakota,1987,7.151551312649165
1342,North Dakota,1988,10.107097322566936
1343,North Dakota,1989,9.066973180076628
1344,North Dakota,1990,10.053712220762154
1345,North Dakota,1991,8.188546110928783
1346,North Dakota,1992,7.792940793754067
1347,North Dakota,1993,7.549655520080659
1348,North Dakota,1994,8.139991371872304
1349,North Dakota,1995,7.514790468364832
1350,North Dakota,1996,9.306107827332974
1351,North Dakota,1997,8.17103900586814
1352,North Dakota,1998,8.22790357925493
1353,North Dakota,1999,8.10363098020882
1354,North Dakota,2000,7.965970610982212
1355,North Dakota,2001,7.506360078277886
1356,North Dakota,2002,6.7354432324473805
1357,North Dakota,2003,7.202519534364535
1358,North Dakota,2004,7.1041791942273
1359,North Dakota,2005,5.477232565478069
1360,North Dakota,2006,3.8897787318361954
1361,North Dakota,2007,4.28501478803812
1362,North Dakota,2008,4.204235018413123
1363,North Dakota,2009,4.225292780982346
1364,North Dakota,2010,4.726112084063047
1365,North Dakota,2011,3.5552299769135143
1366,North Dakota,2012,4.311352282515074
1367,North Dakota,2013,3.4483692746391017
1368,North Dakota,2014,2.830665969316597
1369,North Dakota,2015,2.6107810961601574
1370,North Dakota,2016,2.2049328147100424
1371,North Dakota,2017,2.6908751997159595
1372,North Dakota,2018,2.7529584462511294
1373,North Dakota,2019,2.827820349084717
1374,Ohio,1980,41.969074221867515
1375,Ohio,1981,41.253359375
1376,Ohio,1982,39.59101796407186
1377,Ohio,1983,36.49008039419087
1378,Ohio,1984,39.50619244204509
1379,Ohio,1985,36.66795865633075
1380,Ohio,1986,33.81498799443953
1381,Ohio,1987,33.402575331721025
1382,Ohio,1988,34.69421191958217
1383,Ohio,1989,35.760077325123504
1384,Ohio,1990,34.85510428100988
1385,Ohio,1991,39.177097203728366
1386,Ohio,1992,31.44915514592934
1387,Ohio,1993,31.368025100472398
1388,Ohio,1994,28.587805609719513
1389,Ohio,1995,20.16119975452593
1390,Ohio,1996,21.31814339506647
1391,Ohio,1997,21.58844793713163
1392,Ohio,1998,21.258972104547997
1393,Ohio,1999,21.7068220718885
1394,Ohio,2000,20.136295054484492
1395,Ohio,2001,20.277822711096732
1396,Ohio,2002,19.68951899534002
1397,Ohio,2003,19.614035087719298
1398,Ohio,2004,19.35040326234708
1399,Ohio,2005,19.853243364822312
1400,Ohio,2006,16.617048203982876
1401,Ohio,2007,15.368916269952395
1402,Ohio,2008,13.587593254982115
1403,Ohio,2009,11.47828309168666
1404,Ohio,2010,10.532558639982785
1405,Ohio,2011,10.4851292504401
1406,Ohio,2012,8.693273174733388
1407,Ohio,2013,6.194172151021823
1408,Ohio,2014,6.298693201229929
1409,Ohio,2015,4.863409830450419
1410,Ohio,2016,2.88826487131413
1411,Ohio,2017,2.1826369618647425
1412,Ohio,2018,2.0657964135021096
1413,Ohio,2019,2.3503684474962316
1414,Ohio,2020,1.342359630419332
1415,Oklahoma,1980,15.113009845288326
1416,Oklahoma,1981,15.147725774555042
1417,Oklahoma,1982,14.624115176964608
1418,Oklahoma,1983,20.719764177428413
1419,Oklahoma,1984,26.872293676312967
1420,Oklahoma,1985,31.27173219978746
1421,Oklahoma,1986,33.161366806136684
1422,Oklahoma,1987,25.76705931846866
1423,Oklahoma,1988,29.79412915851272
1424,Oklahoma,1989,27.134538878842676
1425,Oklahoma,1990,25.49138638228056
1426,Oklahoma,1991,20.267441860465116
1427,Oklahoma,1992,20.945054945054945
1428,Oklahoma,1993,13.78699660359049
1429,Oklahoma,1994,11.507549926936191
1430,Oklahoma,1995,13.499280575539569
1431,Oklahoma,1996,13.855198693522047
1432,Oklahoma,1997,18.342400946185688
1433,Oklahoma,1998,19.000580720092916
1434,Oklahoma,1999,14.96348195329087
1435,Oklahoma,2000,11.144569560479477
1436,Oklahoma,2001,10.761703511053316
1437,Oklahoma,2002,9.901850109752273
1438,Oklahoma,2003,11.890603566529492
1439,Oklahoma,2004,10.80390924002187
1440,Oklahoma,2005,10.981433323253704
1441,Oklahoma,2006,9.649617385981022
1442,Oklahoma,2007,7.4708935417281035
1443,Oklahoma,2008,9.184319440396386
1444,Oklahoma,2009,5.994321558270056
1445,Oklahoma,2010,6.796449067431851
1446,Oklahoma,2011,7.384469153515065
1447,Oklahoma,2012,6.315919452887538
1448,Oklahoma,2013,4.564458464773922
1449,Oklahoma,2014,3.1508999280057597
1450,Oklahoma,2015,2.5085084033613447
1451,Oklahoma,2016,2.746936581870297
1452,Oklahoma,2017,3.0494117647058823
1453,Oklahoma,2018,2.384399773499434
1454,Oklahoma,2019,1.474000583600817
1455,Oklahoma,2020,1.3528827037773359
1456,Oregon,1980,31.62883435582822
1457,Oregon,1981,21.998287345385346
1458,Oregon,1982,17.309680638722554
1459,Oregon,1983,10.025185185185185
1460,Oregon,1984,10.408127721335267
1461,Oregon,1985,12.850964187327822
1462,Oregon,1986,19.700831024930746
1463,Oregon,1987,17.781564245810056
1464,Oregon,1988,12.215256588072123
1465,Oregon,1989,17.578787878787878
1466,Oregon,1990,16.474855491329482
1467,Oregon,1991,16.998214285714283
1468,Oregon,1992,17.484873949579832
1469,Oregon,1993,16.716618911174788
1470,Oregon,1994,13.516224188790561
1471,Oregon,1995,11.340782122905027
1472,Oregon,2003,2.375
1473,Oregon,2004,3.568345323741007
1474,Oregon,2005,3.6234177215189876
1475,Oregon,2006,3.314917127071823
1476,Oregon,2007,2.500749625187406
